member_id,customer_segment,segment_name,churn_risk_score,engagement_score,visit_per_week,final_price,membership_type,home_gym_location
MB00758,1,At-risk Members,86.79801238153547,61.30555555555556,3,21.375,Standard,"Bakersfield, CA"
MB00759,3,At-risk Members,84.45315816175365,49.388888888888886,2,37.5,Premium,"Oakland, CA"
MB00760,0,Normal / Developing Members,18.541972929391832,53.27777777777778,2,42.5,Premium,"Fresno, CA"
MB00761,0,Normal / Developing Members,9.155267893344691,56.19444444444444,2,33.75,Premium,"San Diego, CA"
MB00762,2,High Value Members,10.437046545681802,67.44444444444444,2,35.625,Premium,"San Francisco, CA"
MB00763,3,At-risk Members,89.2132057931185,38.58333333333333,1,12.75,Basic,"San Francisco, CA"
MB00764,2,High Value Members,16.820604528138798,68.5,4,30.0,Standard,"San Diego, CA"
MB00765,1,At-risk Members,80.26811310150241,55.47222222222222,3,47.5,Premium,"Long Beach, CA"
MB00766,3,At-risk Members,79.59556943945803,45.72222222222222,4,15.0,Basic,"San Jose, CA"
MB00767,3,At-risk Members,80.43349440621957,29.833333333333332,1,17.0,Basic,"Anaheim, CA"
MB00768,2,High Value Members,20.474886721049348,53.25,3,17.0,Basic,"Long Beach, CA"
MB00769,1,At-risk Members,75.74508620838394,65.22222222222223,2,53.55,Elite,"Sacramento, CA"
MB00770,2,High Value Members,13.76256446262866,78.5,4,18.0,Basic,"San Diego, CA"
MB00771,3,At-risk Members,83.19925100797606,41.30555555555556,3,19.0,Basic,"Los Angeles, CA"
MB00772,2,High Value Members,12.211500940091408,73.25,3,20.0,Basic,"Oakland, CA"
MB00773,2,High Value Members,17.785269119225067,68.33333333333334,5,50.0,Premium,"Bakersfield, CA"
MB00774,3,At-risk Members,76.80580175276955,62.19444444444444,1,70.0,Elite,"Fresno, CA"
MB00775,0,Normal / Developing Members,15.395672249052303,42.583333333333336,2,70.0,Elite,"San Diego, CA"
MB00776,2,High Value Members,19.331499782340668,47.97222222222222,3,45.0,Premium,"Bakersfield, CA"
MB00777,3,At-risk Members,85.71433779149005,57.02777777777778,2,22.5,Standard,"Fresno, CA"
MB00778,1,At-risk Members,85.74122149105665,67.86111111111111,2,50.0,Premium,"San Diego, CA"
MB00779,1,At-risk Members,78.62388621837589,52.833333333333336,3,22.95,Standard,"Fresno, CA"
MB00780,1,At-risk Members,83.15361584731359,56.30555555555556,3,25.5,Standard,"Long Beach, CA"
MB00781,3,At-risk Members,85.28440227671086,44.94444444444444,2,37.5,Premium,"Los Angeles, CA"
MB00782,2,High Value Members,18.418795533535558,47.0,3,24.3,Standard,"San Francisco, CA"
MB00783,0,Normal / Developing Members,12.854963906624494,25.805555555555557,1,22.5,Standard,"Long Beach, CA"
MB00784,0,Normal / Developing Members,16.93774032620005,29.694444444444443,1,27.0,Standard,"Los Angeles, CA"
MB00785,3,At-risk Members,82.85191438209618,47.583333333333336,2,17.0,Basic,"Oakland, CA"
MB00786,1,At-risk Members,91.63136761498714,99.44444444444444,5,42.5,Premium,"Sacramento, CA"
MB00787,0,Normal / Developing Members,13.628438189563767,51.30555555555556,3,35.625,Premium,"San Diego, CA"
MB00788,0,Normal / Developing Members,20.645544329346226,29.694444444444443,1,20.0,Basic,"Bakersfield, CA"
MB00789,1,At-risk Members,87.91187717554101,75.69444444444444,5,50.0,Premium,"Anaheim, CA"
MB00790,0,Normal / Developing Members,14.179150688027956,51.5,1,30.0,Standard,"San Francisco, CA"
MB00791,3,At-risk Members,82.56473771035,53.138888888888886,2,20.0,Basic,"San Francisco, CA"
MB00792,1,At-risk Members,80.88480092175895,84.05555555555556,4,17.0,Basic,"Los Angeles, CA"
MB00793,1,At-risk Members,78.9083792813621,63.861111111111114,1,33.75,Premium,"San Jose, CA"
MB00794,2,High Value Members,18.575519661543478,61.19444444444444,2,42.5,Premium,"Anaheim, CA"
MB00795,1,At-risk Members,91.16810118834537,66.30555555555556,3,52.5,Elite,"Long Beach, CA"
MB00796,3,At-risk Members,81.77611040148322,44.80555555555556,2,49.875,Elite,"Bakersfield, CA"
MB00797,3,At-risk Members,79.8229843865703,42.44444444444444,2,40.5,Premium,"Sacramento, CA"
MB00798,1,At-risk Members,83.39365432018532,66.58333333333333,3,37.5,Premium,"Anaheim, CA"
MB00799,1,At-risk Members,75.61660457719265,55.361111111111114,2,20.0,Basic,"Anaheim, CA"
MB00800,1,At-risk Members,83.26584656285013,59.77777777777778,3,30.0,Standard,"Bakersfield, CA"
MB00801,2,High Value Members,16.052600066316476,71.0,4,50.0,Premium,"San Diego, CA"
MB00802,1,At-risk Members,84.71253409079019,64.5,3,50.0,Premium,"Fresno, CA"
MB00803,3,At-risk Members,85.65893637895586,57.166666666666664,2,50.0,Premium,"Sacramento, CA"
MB00804,2,High Value Members,16.04555930584792,71.69444444444444,4,45.0,Premium,"San Diego, CA"
MB00805,3,At-risk Members,84.5656041454513,46.75,2,45.0,Premium,"Fresno, CA"
MB00806,3,At-risk Members,84.89820776983613,26.77777777777778,1,59.5,Elite,"Oakland, CA"
MB00807,3,At-risk Members,84.26024560793209,49.361111111111114,3,27.0,Standard,"Fresno, CA"
MB00808,2,High Value Members,20.80990078224684,98.33333333333333,5,13.5,Basic,"San Francisco, CA"
MB00809,0,Normal / Developing Members,18.01203153972897,36.05555555555556,2,42.5,Premium,"Anaheim, CA"
MB00810,1,At-risk Members,84.20789468845365,80.83333333333334,5,27.0,Standard,"San Francisco, CA"
MB00811,3,At-risk Members,88.25836408266284,45.888888888888886,3,70.0,Elite,"Anaheim, CA"
MB00812,2,High Value Members,9.932237640268214,61.47222222222222,2,15.3,Basic,"Fresno, CA"
MB00813,3,At-risk Members,83.13559635394161,23.555555555555557,2,50.0,Premium,"Bakersfield, CA"
MB00814,1,At-risk Members,85.99263357189044,89.30555555555556,5,63.0,Elite,"Oakland, CA"
MB00815,1,At-risk Members,82.8324693681094,65.19444444444444,3,12.75,Basic,"San Diego, CA"
MB00816,1,At-risk Members,78.51545941151218,55.361111111111114,2,17.0,Basic,"San Francisco, CA"
MB00817,0,Normal / Developing Members,22.133558000094624,40.94444444444444,1,52.5,Elite,"Los Angeles, CA"
MB00818,2,High Value Members,13.348550274359786,54.388888888888886,2,13.5,Basic,"Oakland, CA"
MB00819,2,High Value Members,20.84550642329678,72.77777777777777,5,45.0,Premium,"San Jose, CA"
MB00820,3,At-risk Members,80.62756080853987,32.44444444444444,2,15.0,Basic,"Oakland, CA"
MB00821,2,High Value Members,15.215401390200519,51.58333333333333,3,33.75,Premium,"Long Beach, CA"
MB00822,2,High Value Members,19.952953510311755,59.361111111111114,3,50.0,Premium,"Fresno, CA"
MB00823,0,Normal / Developing Members,13.031657137804133,48.97222222222222,2,33.75,Premium,"Fresno, CA"
MB00824,3,At-risk Members,85.34935987917902,46.611111111111114,2,33.75,Premium,"Oakland, CA"
MB00825,3,At-risk Members,81.38625471441449,20.666666666666664,1,30.0,Standard,"Oakland, CA"
MB00826,0,Normal / Developing Members,18.39806741693057,46.05555555555556,2,25.5,Standard,"San Jose, CA"
MB00827,0,Normal / Developing Members,13.477419929949805,41.44444444444444,3,30.0,Standard,"Oakland, CA"
MB00828,3,At-risk Members,82.02756835134372,41.75,2,37.5,Premium,"Bakersfield, CA"
MB00829,0,Normal / Developing Members,12.501567000806396,39.138888888888886,1,42.5,Premium,"Sacramento, CA"
MB00830,2,High Value Members,23.178984385295756,75.13888888888889,5,20.0,Basic,"Los Angeles, CA"
MB00831,2,High Value Members,15.817064215051847,58.388888888888886,3,35.625,Premium,"San Diego, CA"
MB00832,2,High Value Members,21.15554118344531,73.47222222222223,5,31.875,Premium,"Los Angeles, CA"
MB00833,0,Normal / Developing Members,13.723195584123186,25.52777777777778,1,19.0,Basic,"Fresno, CA"
MB00834,2,High Value Members,21.040537105776266,56.75,2,37.5,Premium,"San Francisco, CA"
MB00835,0,Normal / Developing Members,13.094293557007642,42.44444444444444,2,40.5,Premium,"Sacramento, CA"
MB00836,3,At-risk Members,82.93583021465687,13.166666666666666,1,21.375,Standard,"San Diego, CA"
MB00837,2,High Value Members,15.569233859455098,65.22222222222223,2,53.55,Elite,"Sacramento, CA"
MB00838,3,At-risk Members,78.0153478254807,41.583333333333336,3,25.65,Standard,"Fresno, CA"
MB00839,1,At-risk Members,84.35307506278633,68.33333333333333,5,18.0,Basic,"San Jose, CA"
MB00840,2,High Value Members,18.768227948528338,61.666666666666664,5,30.0,Standard,"Anaheim, CA"
MB00841,3,At-risk Members,85.42470055683549,46.47222222222222,2,66.5,Elite,"Fresno, CA"
MB00842,2,High Value Members,16.5442260002486,55.611111111111114,3,24.3,Standard,"Fresno, CA"
MB00843,1,At-risk Members,89.12765617580965,75.69444444444444,5,50.0,Premium,"Anaheim, CA"
MB00844,2,High Value Members,9.137222850168083,61.30555555555556,3,30.0,Standard,"San Francisco, CA"
MB00845,2,High Value Members,16.18694321582011,54.22222222222222,3,47.5,Premium,"San Francisco, CA"
MB00846,0,Normal / Developing Members,19.349359879179012,46.611111111111114,2,33.75,Premium,"Oakland, CA"
MB00847,3,At-risk Members,82.07612370609118,46.30555555555556,3,30.0,Standard,"Oakland, CA"
MB00848,3,At-risk Members,76.47612370609119,46.30555555555556,3,30.0,Standard,"Oakland, CA"
MB00849,3,At-risk Members,85.28440227671086,44.94444444444444,2,37.5,Premium,"Los Angeles, CA"
MB00850,2,High Value Members,22.0829476184984,60.08333333333333,2,30.0,Standard,"Los Angeles, CA"
MB00851,3,At-risk Members,89.7226251665097,40.916666666666664,2,70.0,Elite,"Los Angeles, CA"
MB00852,2,High Value Members,11.618489881724559,54.22222222222222,3,27.0,Standard,"Los Angeles, CA"
MB00853,3,At-risk Members,82.22590230253621,25.805555555555557,1,22.5,Standard,"Long Beach, CA"
MB00854,0,Normal / Developing Members,12.432237007838664,57.138888888888886,3,21.375,Standard,"San Jose, CA"
MB00855,0,Normal / Developing Members,21.66491814193155,31.5,1,30.0,Standard,"San Diego, CA"
MB00856,2,High Value Members,13.197897448576567,59.361111111111114,3,33.75,Premium,"Anaheim, CA"
MB00857,0,Normal / Developing Members,19.97088012774331,31.75,2,28.5,Standard,"Long Beach, CA"
MB00858,3,At-risk Members,81.9708801277433,31.75,2,28.5,Standard,"Long Beach, CA"
MB00859,2,High Value Members,12.495658981839194,74.33333333333333,4,18.0,Basic,"Anaheim, CA"
MB00860,3,At-risk Members,85.74480090759428,51.47222222222222,2,20.0,Basic,"Bakersfield, CA"
MB00861,0,Normal / Developing Members,12.5902798938933,38.69444444444444,2,50.0,Premium,"Bakersfield, CA"
MB00862,1,At-risk Members,89.30438991326419,84.02777777777777,5,30.0,Standard,"Sacramento, CA"
MB00863,2,High Value Members,17.310840445309545,65.47222222222223,3,30.0,Standard,"San Diego, CA"
MB00864,0,Normal / Developing Members,16.380059101674142,54.52777777777778,2,19.0,Basic,"Oakland, CA"
MB00865,3,At-risk Members,86.56476339700959,49.083333333333336,3,19.125,Standard,"San Francisco, CA"
MB00866,2,High Value Members,15.108029615960092,69.5,3,20.25,Standard,"Anaheim, CA"
MB00867,2,High Value Members,8.97523403186943,61.30555555555556,3,30.0,Standard,"San Francisco, CA"
MB00868,3,At-risk Members,81.35261000888676,32.72222222222222,2,27.0,Standard,"Anaheim, CA"
MB00869,3,At-risk Members,81.8487771863295,32.583333333333336,2,35.625,Premium,"San Jose, CA"
MB00870,2,High Value Members,15.246374081555429,56.0,4,30.0,Standard,"Oakland, CA"
MB00871,0,Normal / Developing Members,14.588507885388996,34.25,2,33.75,Premium,"Long Beach, CA"
MB00872,3,At-risk Members,88.65486496475532,43.166666666666664,1,37.5,Premium,"Long Beach, CA"
MB00873,0,Normal / Developing Members,11.795744736457154,43.138888888888886,2,21.375,Standard,"San Diego, CA"
MB00874,2,High Value Members,9.20308725398158,58.22222222222222,4,37.5,Premium,"Fresno, CA"
MB00875,0,Normal / Developing Members,11.569292623927737,41.861111111111114,3,37.5,Premium,"Bakersfield, CA"
MB00876,1,At-risk Members,83.77366263690695,73.0,2,20.25,Standard,"Anaheim, CA"
MB00877,1,At-risk Members,87.10704677624916,62.666666666666664,4,50.0,Premium,"Fresno, CA"
MB00878,2,High Value Members,22.1921113621551,57.083333333333336,5,45.0,Premium,"Los Angeles, CA"
MB00879,0,Normal / Developing Members,12.840101246399291,43.44444444444444,1,45.0,Premium,"San Diego, CA"
MB00880,0,Normal / Developing Members,11.936025541136678,45.47222222222222,3,21.375,Standard,"Long Beach, CA"
MB00881,1,At-risk Members,87.27229253406945,66.19444444444444,2,45.0,Premium,"Sacramento, CA"
MB00882,0,Normal / Developing Members,20.61248399453999,45.33333333333333,3,27.0,Standard,"Los Angeles, CA"
MB00883,0,Normal / Developing Members,11.80544596308409,43.16666666666667,1,13.5,Basic,"San Diego, CA"
MB00884,1,At-risk Members,93.33136010559554,73.80555555555556,3,70.0,Elite,"San Diego, CA"
MB00885,0,Normal / Developing Members,12.697363606757955,43.666666666666664,3,42.5,Premium,"San Jose, CA"
MB00886,1,At-risk Members,85.28305350913398,75.88888888888889,3,25.5,Standard,"Oakland, CA"
MB00887,0,Normal / Developing Members,16.03349440621957,29.833333333333332,1,17.0,Basic,"Anaheim, CA"
MB00888,0,Normal / Developing Members,13.272475666514216,27.75,1,20.0,Basic,"Sacramento, CA"
MB00889,0,Normal / Developing Members,11.790206849345667,26.36111111111111,1,38.25,Premium,"Los Angeles, CA"
MB00890,3,At-risk Members,86.78156390851268,49.25,2,20.0,Basic,"Long Beach, CA"
MB00891,3,At-risk Members,79.38880035197559,35.111111111111114,1,19.0,Basic,"Bakersfield, CA"
MB00892,1,At-risk Members,85.82633123274243,64.22222222222223,3,19.0,Basic,"Sacramento, CA"
MB00893,0,Normal / Developing Members,13.898599156882538,26.916666666666668,1,15.0,Basic,"Fresno, CA"
MB00894,3,At-risk Members,86.8556333821657,40.22222222222222,2,22.5,Standard,"Fresno, CA"
MB00895,0,Normal / Developing Members,15.479341982816713,55.47222222222222,3,56.7,Elite,"Anaheim, CA"
MB00896,2,High Value Members,14.847164308411696,53.361111111111114,4,50.0,Premium,"Anaheim, CA"
MB00897,1,At-risk Members,83.64416328619707,61.72222222222222,3,37.5,Premium,"San Francisco, CA"
MB00898,0,Normal / Developing Members,13.949719835449809,58.27777777777778,2,30.0,Standard,"San Diego, CA"
MB00899,2,High Value Members,18.550378288713183,47.69444444444444,3,47.5,Premium,"Long Beach, CA"
MB00900,0,Normal / Developing Members,15.580806801745434,26.63888888888889,1,25.5,Standard,"Fresno, CA"
MB00901,2,High Value Members,11.512167600466086,71.41666666666666,4,70.0,Elite,"San Diego, CA"
MB00902,0,Normal / Developing Members,12.813659510156105,58.27777777777778,2,30.0,Standard,"San Diego, CA"
MB00903,1,At-risk Members,82.29382825500372,67.30555555555556,2,12.75,Basic,"San Francisco, CA"
MB00904,2,High Value Members,20.96776308046336,67.22222222222223,5,45.0,Premium,"Bakersfield, CA"
MB00905,1,At-risk Members,87.49257675668484,70.88888888888889,3,42.5,Premium,"Sacramento, CA"
MB00906,3,At-risk Members,87.11969496082479,47.611111111111114,1,30.0,Standard,"Oakland, CA"
MB00907,0,Normal / Developing Members,16.017277525811412,45.666666666666664,1,45.0,Premium,"Long Beach, CA"
MB00908,2,High Value Members,21.15554118344531,73.47222222222223,5,31.875,Premium,"Los Angeles, CA"
MB00909,0,Normal / Developing Members,10.694314626507568,53.72222222222222,1,24.3,Standard,"Sacramento, CA"
MB00910,1,At-risk Members,85.15554118344534,73.47222222222223,5,31.875,Premium,"Los Angeles, CA"
MB00911,2,High Value Members,9.673159232199948,85.02777777777777,4,20.0,Basic,"Oakland, CA"
MB00912,3,At-risk Members,85.04770225968011,40.166666666666664,4,59.5,Elite,"Fresno, CA"
MB00913,2,High Value Members,12.684346633948994,72.11111111111111,4,17.0,Basic,"Anaheim, CA"
MB00914,1,At-risk Members,86.64697474313024,68.33333333333333,5,50.0,Premium,"San Francisco, CA"
MB00915,2,High Value Members,19.648292785606174,54.388888888888886,2,50.0,Premium,"Anaheim, CA"
MB00916,0,Normal / Developing Members,19.74541375536997,37.0,3,27.0,Standard,"Oakland, CA"
MB00917,1,At-risk Members,75.86308986863946,59.91666666666667,3,53.55,Elite,"Anaheim, CA"
MB00918,1,At-risk Members,87.1472403332312,70.36111111111111,2,47.5,Premium,"Los Angeles, CA"
MB00919,0,Normal / Developing Members,13.04070824825147,31.77777777777778,1,45.0,Premium,"Fresno, CA"
MB00920,3,At-risk Members,83.79890261763498,46.583333333333336,3,30.0,Standard,"San Francisco, CA"
MB00921,2,High Value Members,25.77366263690698,73.0,2,20.25,Standard,"Anaheim, CA"
MB00922,1,At-risk Members,82.98790893637742,58.916666666666664,4,70.0,Elite,"Fresno, CA"
MB00923,1,At-risk Members,83.6542590379565,48.66666666666667,3,30.0,Standard,"San Diego, CA"
MB00924,0,Normal / Developing Members,18.162430583846948,43.138888888888886,2,20.0,Basic,"Bakersfield, CA"
MB00925,0,Normal / Developing Members,13.593210530028212,59.25,2,31.875,Premium,"Sacramento, CA"
MB00926,0,Normal / Developing Members,14.021940382825099,60.91666666666667,2,63.0,Elite,"Bakersfield, CA"
MB00927,3,At-risk Members,78.8638540540853,48.0,2,30.0,Standard,"Oakland, CA"
MB00928,3,At-risk Members,82.38984276423673,39.083333333333336,3,27.0,Standard,"Bakersfield, CA"
MB00929,0,Normal / Developing Members,10.931597352433672,23.166666666666664,1,19.0,Basic,"Fresno, CA"
MB00930,2,High Value Members,16.705024556509663,47.41666666666667,3,19.0,Basic,"Fresno, CA"
MB00931,3,At-risk Members,87.36004988810646,29.97222222222222,1,30.0,Standard,"Long Beach, CA"
MB00932,1,At-risk Members,80.43103221431541,47.41666666666667,3,19.0,Basic,"Fresno, CA"
MB00933,3,At-risk Members,84.1396667451513,37.05555555555556,1,20.25,Standard,"San Francisco, CA"
MB00934,0,Normal / Developing Members,9.84050415443839,30.805555555555557,1,66.5,Elite,"San Diego, CA"
MB00935,2,High Value Members,15.066234661025776,50.47222222222222,3,42.5,Premium,"Long Beach, CA"
MB00936,2,High Value Members,13.620841319792287,85.30555555555556,4,31.875,Premium,"Anaheim, CA"
MB00937,3,At-risk Members,88.97426734642953,21.63888888888889,1,50.0,Premium,"San Francisco, CA"
MB00938,0,Normal / Developing Members,15.083509597949964,46.02777777777778,3,28.5,Standard,"Sacramento, CA"
MB00939,1,At-risk Members,85.79387549445649,98.33333333333333,5,13.5,Basic,"San Francisco, CA"
MB00940,2,High Value Members,19.803196754229738,80.83333333333334,5,27.0,Standard,"San Francisco, CA"
MB00941,1,At-risk Members,84.48844299280758,79.16666666666666,5,30.0,Standard,"San Francisco, CA"
MB00942,1,At-risk Members,87.27229253406945,66.19444444444444,2,45.0,Premium,"Sacramento, CA"
MB00943,3,At-risk Members,85.53331294300187,45.638888888888886,2,52.5,Elite,"San Diego, CA"
MB00944,2,High Value Members,11.588575733746715,95.13888888888889,5,59.5,Elite,"San Francisco, CA"
MB00945,0,Normal / Developing Members,6.593220323631624,59.94444444444444,2,18.0,Basic,"Bakersfield, CA"
MB00946,0,Normal / Developing Members,19.911746719233253,44.77777777777778,3,19.0,Basic,"Oakland, CA"
MB00947,3,At-risk Members,89.2945506651909,43.83333333333333,2,16.2,Basic,"Los Angeles, CA"
MB00948,3,At-risk Members,83.05330047179285,33.30555555555556,1,50.0,Premium,"Bakersfield, CA"
MB00949,1,At-risk Members,86.90684358067257,53.083333333333336,4,37.5,Premium,"Sacramento, CA"
MB00950,3,At-risk Members,85.92834469071006,57.02777777777778,2,22.5,Standard,"Fresno, CA"
MB00951,3,At-risk Members,87.11546425460426,57.583333333333336,2,19.0,Basic,"Bakersfield, CA"
