member_id,churn,churn_label,churn_risk_score,risk_level_ml,recommended_retention_action,membership_type,subscription_model,discount_type,visit_per_week,duration_in_gym_minutes,membership_tenure_days,days_since_last_visit,engagement_score,home_gym_location
MB00725,1,Churn,85.15554118344534,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),Student,5,61,927,51,73.47222222222223,"Los Angeles, CA"
MB00391,1,Churn,85.13688398304504,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Loyalty,4,166,1085,60,79.05555555555556,"San Jose, CA"
MB00192,1,Churn,85.13688398304504,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Loyalty,4,166,986,54,79.05555555555556,"San Jose, CA"
MB01195,1,Churn,85.13129363797395,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,2,80,959,53,44.111111111111114,"Los Angeles, CA"
MB01547,1,Churn,85.12832955357433,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),Student,3,87,616,34,54.083333333333336,"Oakland, CA"
MB01223,1,Churn,85.12724890920647,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,2,44,1035,57,29.11111111111111,"Anaheim, CA"
MB00530,1,Churn,85.12705427402244,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),No Discount,2,145,951,52,53.138888888888886,"Fresno, CA"
MB01589,1,Churn,85.10944393930629,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Monthly,No Discount,2,152,795,44,54.111111111111114,"Long Beach, CA"
MB01091,1,Churn,85.08896027248217,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,No Discount,5,132,722,39,93.33333333333333,"Los Angeles, CA"
MB00102,1,Churn,85.06952768264657,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,Loyalty,5,107,708,39,59.861111111111114,"San Diego, CA"
MB01607,1,Churn,85.06686072969596,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,No Discount,3,93,883,49,44.91666666666667,"San Diego, CA"
MB01130,1,Churn,85.06686072969596,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,No Discount,3,93,801,44,44.91666666666667,"San Diego, CA"
MB01250,1,Churn,85.0658149982925,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Quarterly,Loyalty,3,98,879,48,55.611111111111114,"Fresno, CA"
MB00541,1,Churn,85.06399448568182,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Basic,Monthly,No Discount,1,57,1047,58,31.916666666666664,"San Jose, CA"
MB01261,1,Churn,85.05758985910815,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,Student,3,37,880,48,37.138888888888886,"San Francisco, CA"
MB01121,1,Churn,85.0554322055446,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Standard,Early Bird (Annual),No Discount,1,133,1048,58,42.47222222222222,"Oakland, CA"
MB00297,1,Churn,85.04956983069249,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Quarterly,No Discount,4,68,851,47,55.44444444444444,"Long Beach, CA"
MB00912,1,Churn,85.04770225968011,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Elite,Monthly,Student,4,30,695,38,40.166666666666664,"Fresno, CA"
MB00683,1,Churn,85.04770225968011,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Elite,Monthly,Student,4,30,743,41,40.166666666666664,"Fresno, CA"
MB01196,1,Churn,85.03951382543062,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Premium,Monthly,Student,1,45,1067,59,35.25,"San Jose, CA"
MB01344,1,Churn,85.03951382543062,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Premium,Monthly,Student,1,45,821,45,35.25,"San Jose, CA"
MB00535,1,Churn,85.03951382543062,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Premium,Monthly,Student,1,45,849,47,35.25,"San Jose, CA"
MB00998,1,Churn,85.02164316650014,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Quarterly,Promo,5,152,1043,58,66.11111111111111,"Los Angeles, CA"
MB00054,1,Churn,84.99714799107188,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),Promo,2,75,983,54,38.41666666666667,"San Francisco, CA"
MB00514,1,Churn,84.99711451579286,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Premium,Monthly,No Discount,1,76,953,52,49.55555555555556,"Sacramento, CA"
MB00056,1,Churn,84.99620890503088,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Monthly,No Discount,1,100,1012,56,37.888888888888886,"Sacramento, CA"
MB01579,1,Churn,84.99620890503088,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Monthly,No Discount,1,100,613,33,37.888888888888886,"Sacramento, CA"
MB00507,1,Churn,84.97427127663563,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,4,49,1001,55,62.80555555555556,"San Francisco, CA"
MB01218,1,Churn,84.97427127663563,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,4,49,728,40,62.80555555555556,"San Francisco, CA"
MB00197,1,Churn,84.96577406447744,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Quarterly,No Discount,2,146,804,44,48.27777777777778,"Fresno, CA"
MB00581,1,Churn,84.96022834648743,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Student,2,97,1074,59,46.47222222222222,"Fresno, CA"
MB01995,1,Churn,84.95234612603446,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Student,2,69,1049,58,32.583333333333336,"Bakersfield, CA"
MB00088,1,Churn,84.93313822405895,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Elite,Monthly,Loyalty,4,66,709,39,55.166666666666664,"Fresno, CA"
MB00806,1,Churn,84.89820776983613,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Elite,Monthly,Student,1,92,1026,57,26.77777777777778,"Oakland, CA"
MB00029,1,Churn,84.88643690660584,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Quarterly,No Discount,5,172,661,36,78.88888888888889,"Oakland, CA"
MB00707,1,Churn,84.87105511468467,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Quarterly,Loyalty,3,98,893,49,55.611111111111114,"Fresno, CA"
MB00976,1,Churn,84.82074324455539,Critical Risk,Early-warning call/SMS; Win-back voucher,Basic,Early Bird (Annual),No Discount,2,119,664,36,59.52777777777778,"Bakersfield, CA"
MB01193,1,Churn,84.81882802088559,Critical Risk,Early-warning call/SMS; Win-back voucher,Standard,Early Bird (Annual),No Discount,2,146,692,38,68.27777777777777,"San Diego, CA"
MB01178,1,Churn,84.81798047758063,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Basic,Monthly,No Discount,3,174,841,46,71.16666666666667,"San Jose, CA"
MB01833,1,Churn,84.80765971233373,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,No Discount,4,48,827,45,62.666666666666664,"Fresno, CA"
MB01370,1,Churn,84.79073951287822,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Monthly,No Discount,1,144,1065,59,44.0,"San Francisco, CA"
MB00218,1,Churn,84.78713670596495,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Standard,Monthly,No Discount,1,102,826,45,48.166666666666664,"Long Beach, CA"
MB00105,1,Churn,84.78702221166787,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Standard,Monthly,Student,1,95,997,55,47.19444444444444,"Anaheim, CA"
MB01980,1,Churn,84.78074006923255,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),Student,3,87,885,49,54.083333333333336,"Oakland, CA"
MB00705,1,Churn,84.77154315708567,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Premium,Quarterly,No Discount,1,84,1085,60,45.666666666666664,"Long Beach, CA"
MB00296,1,Churn,84.76572326665915,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),No Discount,3,142,587,32,61.72222222222222,"San Francisco, CA"
MB01683,1,Churn,84.76387611501879,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,Promo,2,129,906,50,35.91666666666667,"San Jose, CA"
MB01456,1,Churn,84.75941250634972,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Early Bird (Annual),No Discount,2,117,765,42,44.25,"Sacramento, CA"
MB00049,1,Churn,84.75609988838274,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Loyalty,3,38,613,33,42.27777777777778,"Anaheim, CA"
MB01566,1,Churn,84.75307506278634,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Quarterly,No Discount,5,132,741,41,68.33333333333333,"San Jose, CA"
MB01408,1,Churn,84.75029918658365,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,No Discount,2,107,654,36,57.861111111111114,"San Jose, CA"
MB01155,1,Churn,84.75029918658365,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,No Discount,2,107,832,46,57.861111111111114,"San Jose, CA"
MB00542,1,Churn,84.74411806423767,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Standard,Early Bird (Annual),No Discount,1,158,676,37,55.94444444444444,"Anaheim, CA"
MB01351,1,Churn,84.72021467493438,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Elite,Early Bird (Annual),No Discount,2,106,647,35,37.72222222222222,"Fresno, CA"
MB00377,1,Churn,84.71567215419067,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Loyalty,5,42,930,51,50.833333333333336,"Sacramento, CA"
MB00802,1,Churn,84.71253409079019,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,No Discount,3,90,644,35,64.5,"Fresno, CA"
MB00346,1,Churn,84.69923132264789,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Promo,3,133,686,37,70.47222222222223,"Fresno, CA"
MB00115,1,Churn,84.69492188641382,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Monthly,No Discount,2,174,705,39,42.16666666666667,"Sacramento, CA"
MB01428,1,Churn,84.68210700747147,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),Promo,2,168,711,39,56.33333333333333,"Sacramento, CA"
MB01943,1,Churn,84.68210700747147,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),Promo,2,168,870,48,56.33333333333333,"Sacramento, CA"
MB00747,1,Churn,84.67932266595997,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,No Discount,2,179,609,33,57.861111111111114,"Sacramento, CA"
MB00727,1,Churn,84.6776964854403,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,Student,3,57,877,48,49.916666666666664,"Los Angeles, CA"
MB00627,1,Churn,84.6749962700692,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),No Discount,2,126,827,45,40.5,"San Francisco, CA"
MB01334,1,Churn,84.6749962700692,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),No Discount,2,126,1069,59,40.5,"San Francisco, CA"
MB01679,1,Churn,84.67497142738272,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,3,138,771,42,56.16666666666667,"Fresno, CA"
MB01407,1,Churn,84.66860225494808,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Basic,Early Bird (Annual),Loyalty,3,62,889,49,50.611111111111114,"Sacramento, CA"
MB01104,1,Churn,84.66134895143415,Critical Risk,Early-warning call/SMS; Win-back voucher,Standard,Monthly,Loyalty,4,62,1090,60,74.61111111111111,"Oakland, CA"
MB00074,1,Churn,84.65518532899179,Critical Risk,Early-warning call/SMS; Win-back voucher,Basic,Early Bird (Annual),No Discount,3,56,899,49,59.77777777777778,"Long Beach, CA"
MB00972,1,Churn,84.64904911923732,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,3,66,811,44,51.166666666666664,"Anaheim, CA"
MB01322,1,Churn,84.61230582495241,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,3,164,959,53,64.77777777777777,"Los Angeles, CA"
MB00186,1,Churn,84.60025358396325,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Monthly,No Discount,1,75,733,40,34.41666666666667,"San Jose, CA"
MB00307,1,Churn,84.59838073536523,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Monthly,No Discount,5,178,580,31,84.72222222222223,"Fresno, CA"
MB00010,1,Churn,84.59760507256134,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Monthly,Loyalty,4,84,785,43,47.666666666666664,"San Diego, CA"
MB00353,1,Churn,84.56747553964338,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),Loyalty,4,93,732,40,63.91666666666667,"Fresno, CA"
MB01480,1,Churn,84.56747553964338,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),Loyalty,4,93,901,50,63.91666666666667,"Fresno, CA"
MB00805,1,Churn,84.5656041454513,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,Loyalty,2,171,815,45,46.75,"Fresno, CA"
MB00511,1,Churn,84.56329099536887,Critical Risk,Early-warning call/SMS; Win-back voucher,Standard,Monthly,Promo,2,153,684,37,69.25,"Long Beach, CA"
MB00316,1,Churn,84.54763747712714,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),No Discount,5,174,772,42,74.16666666666667,"Sacramento, CA"
MB00609,1,Churn,84.54639468040632,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Standard,Monthly,No Discount,1,99,766,42,47.75,"Anaheim, CA"
MB00552,1,Churn,84.53787182384758,Critical Risk,Early-warning call/SMS; Win-back voucher,Basic,Quarterly,No Discount,3,79,938,52,67.97222222222223,"Anaheim, CA"
MB00501,1,Churn,84.5230214181891,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Promo,2,123,774,42,65.08333333333333,"San Francisco, CA"
MB01869,1,Churn,84.50777665122484,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Early Bird (Annual),Promo,3,78,804,44,57.833333333333336,"Long Beach, CA"
MB01012,1,Churn,84.50594952313429,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Premium,Monthly,Loyalty,1,140,1036,57,43.44444444444444,"Los Angeles, CA"
MB01117,1,Churn,84.50594952313429,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Premium,Monthly,Loyalty,1,140,965,53,43.44444444444444,"Los Angeles, CA"
MB01655,1,Churn,84.49141458068539,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Premium,Early Bird (Annual),No Discount,1,156,1028,57,45.66666666666667,"San Francisco, CA"
MB00941,1,Churn,84.48844299280758,Critical Risk,Early-warning call/SMS; Win-back voucher,Standard,Monthly,No Discount,5,30,621,34,79.16666666666666,"San Francisco, CA"
MB01879,1,Churn,84.47275909688373,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Early Bird (Annual),Promo,5,128,632,34,92.77777777777777,"Anaheim, CA"
MB01241,1,Churn,84.4679274666697,Critical Risk,Early-warning call/SMS; Win-back voucher,Basic,Monthly,Loyalty,5,157,858,47,91.80555555555556,"San Jose, CA"
MB00759,1,Churn,84.45315816175365,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),No Discount,2,118,870,48,49.388888888888886,"Oakland, CA"
MB00162,1,Churn,84.44931585793923,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Early Bird (Annual),Student,2,81,704,38,59.25,"Sacramento, CA"
MB01367,1,Churn,84.44550642329676,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Loyalty,5,56,999,55,72.77777777777777,"San Jose, CA"
MB00239,1,Churn,84.44423123662091,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Monthly,Loyalty,3,154,718,39,68.38888888888889,"Sacramento, CA"
MB01623,1,Churn,84.43856700141346,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Elite,Quarterly,No Discount,4,71,1050,58,65.86111111111111,"San Francisco, CA"
MB00227,1,Churn,84.42644408247664,Critical Risk,Early-warning call/SMS; Win-back voucher,Basic,Early Bird (Annual),Promo,5,77,1067,59,80.69444444444444,"Anaheim, CA"
MB00198,1,Churn,84.41373355674618,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),Student,3,150,986,54,57.833333333333336,"Oakland, CA"
